date_sk	full_date	year_num	quarter_num	month_num	month_name	day_num	day_name	week_num	is_weekend	dwh_create_date
20170906	2017-09-06	2017	3	9	09	6	수요일	36	0	2026-05-13 10:16:29.780
20170907	2017-09-07	2017	3	9	09	7	목요일	36	0	2026-05-13 10:16:29.780
20170908	2017-09-08	2017	3	9	09	8	금요일	36	0	2026-05-13 10:16:29.780
20170909	2017-09-09	2017	3	9	09	9	토요일	36	0	2026-05-13 10:16:29.780
20170910	2017-09-10	2017	3	9	09	10	일요일	37	0	2026-05-13 10:16:29.780
20170911	2017-09-11	2017	3	9	09	11	월요일	37	0	2026-05-13 10:16:29.780
20170912	2017-09-12	2017	3	9	09	12	화요일	37	0	2026-05-13 10:16:29.780
20170913	2017-09-13	2017	3	9	09	13	수요일	37	0	2026-05-13 10:16:29.780
20170914	2017-09-14	2017	3	9	09	14	목요일	37	0	2026-05-13 10:16:29.780
20170915	2017-09-15	2017	3	9	09	15	금요일	37	0	2026-05-13 10:16:29.780
20170916	2017-09-16	2017	3	9	09	16	토요일	37	0	2026-05-13 10:16:29.780
20170917	2017-09-17	2017	3	9	09	17	일요일	38	0	2026-05-13 10:16:29.780
20170918	2017-09-18	2017	3	9	09	18	월요일	38	0	2026-05-13 10:16:29.780
20170919	2017-09-19	2017	3	9	09	19	화요일	38	0	2026-05-13 10:16:29.780
20170920	2017-09-20	2017	3	9	09	20	수요일	38	0	2026-05-13 10:16:29.780
20170921	2017-09-21	2017	3	9	09	21	목요일	38	0	2026-05-13 10:16:29.780
20170922	2017-09-22	2017	3	9	09	22	금요일	38	0	2026-05-13 10:16:29.780
20170923	2017-09-23	2017	3	9	09	23	토요일	38	0	2026-05-13 10:16:29.780
20170924	2017-09-24	2017	3	9	09	24	일요일	39	0	2026-05-13 10:16:29.780
20170925	2017-09-25	2017	3	9	09	25	월요일	39	0	2026-05-13 10:16:29.780
20170926	2017-09-26	2017	3	9	09	26	화요일	39	0	2026-05-13 10:16:29.780
20170927	2017-09-27	2017	3	9	09	27	수요일	39	0	2026-05-13 10:16:29.780
20170928	2017-09-28	2017	3	9	09	28	목요일	39	0	2026-05-13 10:16:29.780
20170929	2017-09-29	2017	3	9	09	29	금요일	39	0	2026-05-13 10:16:29.780
20170930	2017-09-30	2017	3	9	09	30	토요일	39	0	2026-05-13 10:16:29.780
20171001	2017-10-01	2017	4	10	10	1	일요일	40	0	2026-05-13 10:16:29.780
20171002	2017-10-02	2017	4	10	10	2	월요일	40	0	2026-05-13 10:16:29.780
20171003	2017-10-03	2017	4	10	10	3	화요일	40	0	2026-05-13 10:16:29.780
20171004	2017-10-04	2017	4	10	10	4	수요일	40	0	2026-05-13 10:16:29.780
20171005	2017-10-05	2017	4	10	10	5	목요일	40	0	2026-05-13 10:16:29.780
20171006	2017-10-06	2017	4	10	10	6	금요일	40	0	2026-05-13 10:16:29.780
20171007	2017-10-07	2017	4	10	10	7	토요일	40	0	2026-05-13 10:16:29.780
20171008	2017-10-08	2017	4	10	10	8	일요일	41	0	2026-05-13 10:16:29.780
20171009	2017-10-09	2017	4	10	10	9	월요일	41	0	2026-05-13 10:16:29.780
20171010	2017-10-10	2017	4	10	10	10	화요일	41	0	2026-05-13 10:16:29.780
20171011	2017-10-11	2017	4	10	10	11	수요일	41	0	2026-05-13 10:16:29.780
20171012	2017-10-12	2017	4	10	10	12	목요일	41	0	2026-05-13 10:16:29.780
20171013	2017-10-13	2017	4	10	10	13	금요일	41	0	2026-05-13 10:16:29.780
20171014	2017-10-14	2017	4	10	10	14	토요일	41	0	2026-05-13 10:16:29.780
20171015	2017-10-15	2017	4	10	10	15	일요일	42	0	2026-05-13 10:16:29.780
20171016	2017-10-16	2017	4	10	10	16	월요일	42	0	2026-05-13 10:16:29.780
20171017	2017-10-17	2017	4	10	10	17	화요일	42	0	2026-05-13 10:16:29.780
20171018	2017-10-18	2017	4	10	10	18	수요일	42	0	2026-05-13 10:16:29.780
20171019	2017-10-19	2017	4	10	10	19	목요일	42	0	2026-05-13 10:16:29.780
20171020	2017-10-20	2017	4	10	10	20	금요일	42	0	2026-05-13 10:16:29.780
20171021	2017-10-21	2017	4	10	10	21	토요일	42	0	2026-05-13 10:16:29.780
20171022	2017-10-22	2017	4	10	10	22	일요일	43	0	2026-05-13 10:16:29.780
20171023	2017-10-23	2017	4	10	10	23	월요일	43	0	2026-05-13 10:16:29.780
20171024	2017-10-24	2017	4	10	10	24	화요일	43	0	2026-05-13 10:16:29.780
20171025	2017-10-25	2017	4	10	10	25	수요일	43	0	2026-05-13 10:16:29.780
20171026	2017-10-26	2017	4	10	10	26	목요일	43	0	2026-05-13 10:16:29.780
20171027	2017-10-27	2017	4	10	10	27	금요일	43	0	2026-05-13 10:16:29.780
20171028	2017-10-28	2017	4	10	10	28	토요일	43	0	2026-05-13 10:16:29.780
20171029	2017-10-29	2017	4	10	10	29	일요일	44	0	2026-05-13 10:16:29.780
20171030	2017-10-30	2017	4	10	10	30	월요일	44	0	2026-05-13 10:16:29.780
20171031	2017-10-31	2017	4	10	10	31	화요일	44	0	2026-05-13 10:16:29.780
20171101	2017-11-01	2017	4	11	11	1	수요일	44	0	2026-05-13 10:16:29.780
20171102	2017-11-02	2017	4	11	11	2	목요일	44	0	2026-05-13 10:16:29.780
20171103	2017-11-03	2017	4	11	11	3	금요일	44	0	2026-05-13 10:16:29.780
20171104	2017-11-04	2017	4	11	11	4	토요일	44	0	2026-05-13 10:16:29.780
20171105	2017-11-05	2017	4	11	11	5	일요일	45	0	2026-05-13 10:16:29.780
20171106	2017-11-06	2017	4	11	11	6	월요일	45	0	2026-05-13 10:16:29.780
20171107	2017-11-07	2017	4	11	11	7	화요일	45	0	2026-05-13 10:16:29.780
20171108	2017-11-08	2017	4	11	11	8	수요일	45	0	2026-05-13 10:16:29.780
20171109	2017-11-09	2017	4	11	11	9	목요일	45	0	2026-05-13 10:16:29.780
20171110	2017-11-10	2017	4	11	11	10	금요일	45	0	2026-05-13 10:16:29.780
20171111	2017-11-11	2017	4	11	11	11	토요일	45	0	2026-05-13 10:16:29.780
20171112	2017-11-12	2017	4	11	11	12	일요일	46	0	2026-05-13 10:16:29.780
20171113	2017-11-13	2017	4	11	11	13	월요일	46	0	2026-05-13 10:16:29.780
20171114	2017-11-14	2017	4	11	11	14	화요일	46	0	2026-05-13 10:16:29.780
20171115	2017-11-15	2017	4	11	11	15	수요일	46	0	2026-05-13 10:16:29.780
20171116	2017-11-16	2017	4	11	11	16	목요일	46	0	2026-05-13 10:16:29.780
20171117	2017-11-17	2017	4	11	11	17	금요일	46	0	2026-05-13 10:16:29.780
20171118	2017-11-18	2017	4	11	11	18	토요일	46	0	2026-05-13 10:16:29.780
20171119	2017-11-19	2017	4	11	11	19	일요일	47	0	2026-05-13 10:16:29.780
20171120	2017-11-20	2017	4	11	11	20	월요일	47	0	2026-05-13 10:16:29.780
20171121	2017-11-21	2017	4	11	11	21	화요일	47	0	2026-05-13 10:16:29.780
20171122	2017-11-22	2017	4	11	11	22	수요일	47	0	2026-05-13 10:16:29.780
20171123	2017-11-23	2017	4	11	11	23	목요일	47	0	2026-05-13 10:16:29.780
20171124	2017-11-24	2017	4	11	11	24	금요일	47	0	2026-05-13 10:16:29.780
20171125	2017-11-25	2017	4	11	11	25	토요일	47	0	2026-05-13 10:16:29.780
20171126	2017-11-26	2017	4	11	11	26	일요일	48	0	2026-05-13 10:16:29.780
20171127	2017-11-27	2017	4	11	11	27	월요일	48	0	2026-05-13 10:16:29.780
20171128	2017-11-28	2017	4	11	11	28	화요일	48	0	2026-05-13 10:16:29.780
20171129	2017-11-29	2017	4	11	11	29	수요일	48	0	2026-05-13 10:16:29.780
20171130	2017-11-30	2017	4	11	11	30	목요일	48	0	2026-05-13 10:16:29.780
20171201	2017-12-01	2017	4	12	12	1	금요일	48	0	2026-05-13 10:16:29.780
20171202	2017-12-02	2017	4	12	12	2	토요일	48	0	2026-05-13 10:16:29.780
20171203	2017-12-03	2017	4	12	12	3	일요일	49	0	2026-05-13 10:16:29.780
20171204	2017-12-04	2017	4	12	12	4	월요일	49	0	2026-05-13 10:16:29.780
20171205	2017-12-05	2017	4	12	12	5	화요일	49	0	2026-05-13 10:16:29.780
20171206	2017-12-06	2017	4	12	12	6	수요일	49	0	2026-05-13 10:16:29.780
20171207	2017-12-07	2017	4	12	12	7	목요일	49	0	2026-05-13 10:16:29.780
20171208	2017-12-08	2017	4	12	12	8	금요일	49	0	2026-05-13 10:16:29.780
20171209	2017-12-09	2017	4	12	12	9	토요일	49	0	2026-05-13 10:16:29.780
20171210	2017-12-10	2017	4	12	12	10	일요일	50	0	2026-05-13 10:16:29.780
20171211	2017-12-11	2017	4	12	12	11	월요일	50	0	2026-05-13 10:16:29.780
20171212	2017-12-12	2017	4	12	12	12	화요일	50	0	2026-05-13 10:16:29.780
20171213	2017-12-13	2017	4	12	12	13	수요일	50	0	2026-05-13 10:16:29.780
20171214	2017-12-14	2017	4	12	12	14	목요일	50	0	2026-05-13 10:16:29.780
20171215	2017-12-15	2017	4	12	12	15	금요일	50	0	2026-05-13 10:16:29.780
20171216	2017-12-16	2017	4	12	12	16	토요일	50	0	2026-05-13 10:16:29.780
20171217	2017-12-17	2017	4	12	12	17	일요일	51	0	2026-05-13 10:16:29.780
20171218	2017-12-18	2017	4	12	12	18	월요일	51	0	2026-05-13 10:16:29.780
20171219	2017-12-19	2017	4	12	12	19	화요일	51	0	2026-05-13 10:16:29.780
20171220	2017-12-20	2017	4	12	12	20	수요일	51	0	2026-05-13 10:16:29.780
20171221	2017-12-21	2017	4	12	12	21	목요일	51	0	2026-05-13 10:16:29.780
20171222	2017-12-22	2017	4	12	12	22	금요일	51	0	2026-05-13 10:16:29.780
20171223	2017-12-23	2017	4	12	12	23	토요일	51	0	2026-05-13 10:16:29.780
20171224	2017-12-24	2017	4	12	12	24	일요일	52	0	2026-05-13 10:16:29.780
20171225	2017-12-25	2017	4	12	12	25	월요일	52	0	2026-05-13 10:16:29.780
20171226	2017-12-26	2017	4	12	12	26	화요일	52	0	2026-05-13 10:16:29.780
20171227	2017-12-27	2017	4	12	12	27	수요일	52	0	2026-05-13 10:16:29.780
20171228	2017-12-28	2017	4	12	12	28	목요일	52	0	2026-05-13 10:16:29.780
20171229	2017-12-29	2017	4	12	12	29	금요일	52	0	2026-05-13 10:16:29.780
20171230	2017-12-30	2017	4	12	12	30	토요일	52	0	2026-05-13 10:16:29.780
20171231	2017-12-31	2017	4	12	12	31	일요일	53	0	2026-05-13 10:16:29.780
20180101	2018-01-01	2018	1	1	01	1	월요일	1	0	2026-05-13 10:16:29.780
20180102	2018-01-02	2018	1	1	01	2	화요일	1	0	2026-05-13 10:16:29.780
20180103	2018-01-03	2018	1	1	01	3	수요일	1	0	2026-05-13 10:16:29.780
20180104	2018-01-04	2018	1	1	01	4	목요일	1	0	2026-05-13 10:16:29.780
20180105	2018-01-05	2018	1	1	01	5	금요일	1	0	2026-05-13 10:16:29.780
20180106	2018-01-06	2018	1	1	01	6	토요일	1	0	2026-05-13 10:16:29.780
20180107	2018-01-07	2018	1	1	01	7	일요일	2	0	2026-05-13 10:16:29.780
20180108	2018-01-08	2018	1	1	01	8	월요일	2	0	2026-05-13 10:16:29.780
20180109	2018-01-09	2018	1	1	01	9	화요일	2	0	2026-05-13 10:16:29.780
20180110	2018-01-10	2018	1	1	01	10	수요일	2	0	2026-05-13 10:16:29.780
20180111	2018-01-11	2018	1	1	01	11	목요일	2	0	2026-05-13 10:16:29.780
20180112	2018-01-12	2018	1	1	01	12	금요일	2	0	2026-05-13 10:16:29.780
20180113	2018-01-13	2018	1	1	01	13	토요일	2	0	2026-05-13 10:16:29.780
20180114	2018-01-14	2018	1	1	01	14	일요일	3	0	2026-05-13 10:16:29.780
20180115	2018-01-15	2018	1	1	01	15	월요일	3	0	2026-05-13 10:16:29.780
20180116	2018-01-16	2018	1	1	01	16	화요일	3	0	2026-05-13 10:16:29.780
20180117	2018-01-17	2018	1	1	01	17	수요일	3	0	2026-05-13 10:16:29.780
20180118	2018-01-18	2018	1	1	01	18	목요일	3	0	2026-05-13 10:16:29.780
20180119	2018-01-19	2018	1	1	01	19	금요일	3	0	2026-05-13 10:16:29.780
20180120	2018-01-20	2018	1	1	01	20	토요일	3	0	2026-05-13 10:16:29.780
20180121	2018-01-21	2018	1	1	01	21	일요일	4	0	2026-05-13 10:16:29.780
20180122	2018-01-22	2018	1	1	01	22	월요일	4	0	2026-05-13 10:16:29.780
20180123	2018-01-23	2018	1	1	01	23	화요일	4	0	2026-05-13 10:16:29.780
20180124	2018-01-24	2018	1	1	01	24	수요일	4	0	2026-05-13 10:16:29.780
20180125	2018-01-25	2018	1	1	01	25	목요일	4	0	2026-05-13 10:16:29.780
20180126	2018-01-26	2018	1	1	01	26	금요일	4	0	2026-05-13 10:16:29.780
20180127	2018-01-27	2018	1	1	01	27	토요일	4	0	2026-05-13 10:16:29.780
20180128	2018-01-28	2018	1	1	01	28	일요일	5	0	2026-05-13 10:16:29.780
20180129	2018-01-29	2018	1	1	01	29	월요일	5	0	2026-05-13 10:16:29.780
20180130	2018-01-30	2018	1	1	01	30	화요일	5	0	2026-05-13 10:16:29.780
20180131	2018-01-31	2018	1	1	01	31	수요일	5	0	2026-05-13 10:16:29.780
20180201	2018-02-01	2018	1	2	02	1	목요일	5	0	2026-05-13 10:16:29.780
20180202	2018-02-02	2018	1	2	02	2	금요일	5	0	2026-05-13 10:16:29.780
20180203	2018-02-03	2018	1	2	02	3	토요일	5	0	2026-05-13 10:16:29.780
20180204	2018-02-04	2018	1	2	02	4	일요일	6	0	2026-05-13 10:16:29.780
20180205	2018-02-05	2018	1	2	02	5	월요일	6	0	2026-05-13 10:16:29.780
20180206	2018-02-06	2018	1	2	02	6	화요일	6	0	2026-05-13 10:16:29.780
20180207	2018-02-07	2018	1	2	02	7	수요일	6	0	2026-05-13 10:16:29.780
20180208	2018-02-08	2018	1	2	02	8	목요일	6	0	2026-05-13 10:16:29.780
20180209	2018-02-09	2018	1	2	02	9	금요일	6	0	2026-05-13 10:16:29.780
20180210	2018-02-10	2018	1	2	02	10	토요일	6	0	2026-05-13 10:16:29.780
20180211	2018-02-11	2018	1	2	02	11	일요일	7	0	2026-05-13 10:16:29.780
20180212	2018-02-12	2018	1	2	02	12	월요일	7	0	2026-05-13 10:16:29.780
20180213	2018-02-13	2018	1	2	02	13	화요일	7	0	2026-05-13 10:16:29.780
20180214	2018-02-14	2018	1	2	02	14	수요일	7	0	2026-05-13 10:16:29.780
20180215	2018-02-15	2018	1	2	02	15	목요일	7	0	2026-05-13 10:16:29.780
20180216	2018-02-16	2018	1	2	02	16	금요일	7	0	2026-05-13 10:16:29.780
20180217	2018-02-17	2018	1	2	02	17	토요일	7	0	2026-05-13 10:16:29.780
20180218	2018-02-18	2018	1	2	02	18	일요일	8	0	2026-05-13 10:16:29.780
20180219	2018-02-19	2018	1	2	02	19	월요일	8	0	2026-05-13 10:16:29.780
20180220	2018-02-20	2018	1	2	02	20	화요일	8	0	2026-05-13 10:16:29.780
20180221	2018-02-21	2018	1	2	02	21	수요일	8	0	2026-05-13 10:16:29.780
20180222	2018-02-22	2018	1	2	02	22	목요일	8	0	2026-05-13 10:16:29.780
20180223	2018-02-23	2018	1	2	02	23	금요일	8	0	2026-05-13 10:16:29.780
20180224	2018-02-24	2018	1	2	02	24	토요일	8	0	2026-05-13 10:16:29.780
20180225	2018-02-25	2018	1	2	02	25	일요일	9	0	2026-05-13 10:16:29.780
20180226	2018-02-26	2018	1	2	02	26	월요일	9	0	2026-05-13 10:16:29.780
20180227	2018-02-27	2018	1	2	02	27	화요일	9	0	2026-05-13 10:16:29.780
20180228	2018-02-28	2018	1	2	02	28	수요일	9	0	2026-05-13 10:16:29.780
20180301	2018-03-01	2018	1	3	03	1	목요일	9	0	2026-05-13 10:16:29.780
20180302	2018-03-02	2018	1	3	03	2	금요일	9	0	2026-05-13 10:16:29.780
20180303	2018-03-03	2018	1	3	03	3	토요일	9	0	2026-05-13 10:16:29.780
20180304	2018-03-04	2018	1	3	03	4	일요일	10	0	2026-05-13 10:16:29.780
20180305	2018-03-05	2018	1	3	03	5	월요일	10	0	2026-05-13 10:16:29.780
20180306	2018-03-06	2018	1	3	03	6	화요일	10	0	2026-05-13 10:16:29.780
20180307	2018-03-07	2018	1	3	03	7	수요일	10	0	2026-05-13 10:16:29.780
20180308	2018-03-08	2018	1	3	03	8	목요일	10	0	2026-05-13 10:16:29.780
20180309	2018-03-09	2018	1	3	03	9	금요일	10	0	2026-05-13 10:16:29.780
20180310	2018-03-10	2018	1	3	03	10	토요일	10	0	2026-05-13 10:16:29.780
20180311	2018-03-11	2018	1	3	03	11	일요일	11	0	2026-05-13 10:16:29.780
20180312	2018-03-12	2018	1	3	03	12	월요일	11	0	2026-05-13 10:16:29.780
20180313	2018-03-13	2018	1	3	03	13	화요일	11	0	2026-05-13 10:16:29.780
20180314	2018-03-14	2018	1	3	03	14	수요일	11	0	2026-05-13 10:16:29.780
20180315	2018-03-15	2018	1	3	03	15	목요일	11	0	2026-05-13 10:16:29.780
20180316	2018-03-16	2018	1	3	03	16	금요일	11	0	2026-05-13 10:16:29.780
20180317	2018-03-17	2018	1	3	03	17	토요일	11	0	2026-05-13 10:16:29.780
20180318	2018-03-18	2018	1	3	03	18	일요일	12	0	2026-05-13 10:16:29.780
20180319	2018-03-19	2018	1	3	03	19	월요일	12	0	2026-05-13 10:16:29.780
20180320	2018-03-20	2018	1	3	03	20	화요일	12	0	2026-05-13 10:16:29.780
20180321	2018-03-21	2018	1	3	03	21	수요일	12	0	2026-05-13 10:16:29.780
20180322	2018-03-22	2018	1	3	03	22	목요일	12	0	2026-05-13 10:16:29.780
20180323	2018-03-23	2018	1	3	03	23	금요일	12	0	2026-05-13 10:16:29.780
20180324	2018-03-24	2018	1	3	03	24	토요일	12	0	2026-05-13 10:16:29.780
20180325	2018-03-25	2018	1	3	03	25	일요일	13	0	2026-05-13 10:16:29.780
20180326	2018-03-26	2018	1	3	03	26	월요일	13	0	2026-05-13 10:16:29.780
20180327	2018-03-27	2018	1	3	03	27	화요일	13	0	2026-05-13 10:16:29.780
20180328	2018-03-28	2018	1	3	03	28	수요일	13	0	2026-05-13 10:16:29.780
20180329	2018-03-29	2018	1	3	03	29	목요일	13	0	2026-05-13 10:16:29.780
20180330	2018-03-30	2018	1	3	03	30	금요일	13	0	2026-05-13 10:16:29.780
20180331	2018-03-31	2018	1	3	03	31	토요일	13	0	2026-05-13 10:16:29.780
20180401	2018-04-01	2018	2	4	04	1	일요일	14	0	2026-05-13 10:16:29.780
20180402	2018-04-02	2018	2	4	04	2	월요일	14	0	2026-05-13 10:16:29.780
20180403	2018-04-03	2018	2	4	04	3	화요일	14	0	2026-05-13 10:16:29.780
20180404	2018-04-04	2018	2	4	04	4	수요일	14	0	2026-05-13 10:16:29.780
20180405	2018-04-05	2018	2	4	04	5	목요일	14	0	2026-05-13 10:16:29.780
20180406	2018-04-06	2018	2	4	04	6	금요일	14	0	2026-05-13 10:16:29.780
20180407	2018-04-07	2018	2	4	04	7	토요일	14	0	2026-05-13 10:16:29.780
20180408	2018-04-08	2018	2	4	04	8	일요일	15	0	2026-05-13 10:16:29.780
20180409	2018-04-09	2018	2	4	04	9	월요일	15	0	2026-05-13 10:16:29.780
20180410	2018-04-10	2018	2	4	04	10	화요일	15	0	2026-05-13 10:16:29.780
20180411	2018-04-11	2018	2	4	04	11	수요일	15	0	2026-05-13 10:16:29.780
20180412	2018-04-12	2018	2	4	04	12	목요일	15	0	2026-05-13 10:16:29.780
20180413	2018-04-13	2018	2	4	04	13	금요일	15	0	2026-05-13 10:16:29.780
20180414	2018-04-14	2018	2	4	04	14	토요일	15	0	2026-05-13 10:16:29.780
20180415	2018-04-15	2018	2	4	04	15	일요일	16	0	2026-05-13 10:16:29.780
20180416	2018-04-16	2018	2	4	04	16	월요일	16	0	2026-05-13 10:16:29.780
20180417	2018-04-17	2018	2	4	04	17	화요일	16	0	2026-05-13 10:16:29.780
20180418	2018-04-18	2018	2	4	04	18	수요일	16	0	2026-05-13 10:16:29.780
20180419	2018-04-19	2018	2	4	04	19	목요일	16	0	2026-05-13 10:16:29.780
20180420	2018-04-20	2018	2	4	04	20	금요일	16	0	2026-05-13 10:16:29.780
20180421	2018-04-21	2018	2	4	04	21	토요일	16	0	2026-05-13 10:16:29.780
20180422	2018-04-22	2018	2	4	04	22	일요일	17	0	2026-05-13 10:16:29.780
20180423	2018-04-23	2018	2	4	04	23	월요일	17	0	2026-05-13 10:16:29.780
20180424	2018-04-24	2018	2	4	04	24	화요일	17	0	2026-05-13 10:16:29.780
20180425	2018-04-25	2018	2	4	04	25	수요일	17	0	2026-05-13 10:16:29.780
20180426	2018-04-26	2018	2	4	04	26	목요일	17	0	2026-05-13 10:16:29.780
20180427	2018-04-27	2018	2	4	04	27	금요일	17	0	2026-05-13 10:16:29.780
20180428	2018-04-28	2018	2	4	04	28	토요일	17	0	2026-05-13 10:16:29.780
20180429	2018-04-29	2018	2	4	04	29	일요일	18	0	2026-05-13 10:16:29.780
20180430	2018-04-30	2018	2	4	04	30	월요일	18	0	2026-05-13 10:16:29.780
20180501	2018-05-01	2018	2	5	05	1	화요일	18	0	2026-05-13 10:16:29.780
20180502	2018-05-02	2018	2	5	05	2	수요일	18	0	2026-05-13 10:16:29.780
20180503	2018-05-03	2018	2	5	05	3	목요일	18	0	2026-05-13 10:16:29.780
20180504	2018-05-04	2018	2	5	05	4	금요일	18	0	2026-05-13 10:16:29.780
20180505	2018-05-05	2018	2	5	05	5	토요일	18	0	2026-05-13 10:16:29.780
20180506	2018-05-06	2018	2	5	05	6	일요일	19	0	2026-05-13 10:16:29.780
20180507	2018-05-07	2018	2	5	05	7	월요일	19	0	2026-05-13 10:16:29.780
20180508	2018-05-08	2018	2	5	05	8	화요일	19	0	2026-05-13 10:16:29.780
20180509	2018-05-09	2018	2	5	05	9	수요일	19	0	2026-05-13 10:16:29.780
20180510	2018-05-10	2018	2	5	05	10	목요일	19	0	2026-05-13 10:16:29.780
20180511	2018-05-11	2018	2	5	05	11	금요일	19	0	2026-05-13 10:16:29.780
20180512	2018-05-12	2018	2	5	05	12	토요일	19	0	2026-05-13 10:16:29.780
20180513	2018-05-13	2018	2	5	05	13	일요일	20	0	2026-05-13 10:16:29.780
20180514	2018-05-14	2018	2	5	05	14	월요일	20	0	2026-05-13 10:16:29.780
20180515	2018-05-15	2018	2	5	05	15	화요일	20	0	2026-05-13 10:16:29.780
20180516	2018-05-16	2018	2	5	05	16	수요일	20	0	2026-05-13 10:16:29.780
20180517	2018-05-17	2018	2	5	05	17	목요일	20	0	2026-05-13 10:16:29.780
20180518	2018-05-18	2018	2	5	05	18	금요일	20	0	2026-05-13 10:16:29.780
20180519	2018-05-19	2018	2	5	05	19	토요일	20	0	2026-05-13 10:16:29.780
20180520	2018-05-20	2018	2	5	05	20	일요일	21	0	2026-05-13 10:16:29.780
20180521	2018-05-21	2018	2	5	05	21	월요일	21	0	2026-05-13 10:16:29.780
20180522	2018-05-22	2018	2	5	05	22	화요일	21	0	2026-05-13 10:16:29.780
20180523	2018-05-23	2018	2	5	05	23	수요일	21	0	2026-05-13 10:16:29.780
20180524	2018-05-24	2018	2	5	05	24	목요일	21	0	2026-05-13 10:16:29.780
20180525	2018-05-25	2018	2	5	05	25	금요일	21	0	2026-05-13 10:16:29.780
20180526	2018-05-26	2018	2	5	05	26	토요일	21	0	2026-05-13 10:16:29.780
20180527	2018-05-27	2018	2	5	05	27	일요일	22	0	2026-05-13 10:16:29.780
20180528	2018-05-28	2018	2	5	05	28	월요일	22	0	2026-05-13 10:16:29.780
20180529	2018-05-29	2018	2	5	05	29	화요일	22	0	2026-05-13 10:16:29.780
20180530	2018-05-30	2018	2	5	05	30	수요일	22	0	2026-05-13 10:16:29.780
20180531	2018-05-31	2018	2	5	05	31	목요일	22	0	2026-05-13 10:16:29.780
20180601	2018-06-01	2018	2	6	06	1	금요일	22	0	2026-05-13 10:16:29.780
20180602	2018-06-02	2018	2	6	06	2	토요일	22	0	2026-05-13 10:16:29.780
20180603	2018-06-03	2018	2	6	06	3	일요일	23	0	2026-05-13 10:16:29.780
20180604	2018-06-04	2018	2	6	06	4	월요일	23	0	2026-05-13 10:16:29.780
20180605	2018-06-05	2018	2	6	06	5	화요일	23	0	2026-05-13 10:16:29.780
20180606	2018-06-06	2018	2	6	06	6	수요일	23	0	2026-05-13 10:16:29.780
20180607	2018-06-07	2018	2	6	06	7	목요일	23	0	2026-05-13 10:16:29.780
20180608	2018-06-08	2018	2	6	06	8	금요일	23	0	2026-05-13 10:16:29.780
20180609	2018-06-09	2018	2	6	06	9	토요일	23	0	2026-05-13 10:16:29.780
20180610	2018-06-10	2018	2	6	06	10	일요일	24	0	2026-05-13 10:16:29.780
20180611	2018-06-11	2018	2	6	06	11	월요일	24	0	2026-05-13 10:16:29.780
20180612	2018-06-12	2018	2	6	06	12	화요일	24	0	2026-05-13 10:16:29.780
20180613	2018-06-13	2018	2	6	06	13	수요일	24	0	2026-05-13 10:16:29.780
20180614	2018-06-14	2018	2	6	06	14	목요일	24	0	2026-05-13 10:16:29.780
20180615	2018-06-15	2018	2	6	06	15	금요일	24	0	2026-05-13 10:16:29.780
20180616	2018-06-16	2018	2	6	06	16	토요일	24	0	2026-05-13 10:16:29.780
20180617	2018-06-17	2018	2	6	06	17	일요일	25	0	2026-05-13 10:16:29.780
20180618	2018-06-18	2018	2	6	06	18	월요일	25	0	2026-05-13 10:16:29.780
20180619	2018-06-19	2018	2	6	06	19	화요일	25	0	2026-05-13 10:16:29.780
20180620	2018-06-20	2018	2	6	06	20	수요일	25	0	2026-05-13 10:16:29.780
20180621	2018-06-21	2018	2	6	06	21	목요일	25	0	2026-05-13 10:16:29.780
20180622	2018-06-22	2018	2	6	06	22	금요일	25	0	2026-05-13 10:16:29.780
20180623	2018-06-23	2018	2	6	06	23	토요일	25	0	2026-05-13 10:16:29.780
20180624	2018-06-24	2018	2	6	06	24	일요일	26	0	2026-05-13 10:16:29.780
20180625	2018-06-25	2018	2	6	06	25	월요일	26	0	2026-05-13 10:16:29.780
20180626	2018-06-26	2018	2	6	06	26	화요일	26	0	2026-05-13 10:16:29.780
20180627	2018-06-27	2018	2	6	06	27	수요일	26	0	2026-05-13 10:16:29.780
20180628	2018-06-28	2018	2	6	06	28	목요일	26	0	2026-05-13 10:16:29.780
20180629	2018-06-29	2018	2	6	06	29	금요일	26	0	2026-05-13 10:16:29.780
20180630	2018-06-30	2018	2	6	06	30	토요일	26	0	2026-05-13 10:16:29.780
20180701	2018-07-01	2018	3	7	07	1	일요일	27	0	2026-05-13 10:16:29.780
20180702	2018-07-02	2018	3	7	07	2	월요일	27	0	2026-05-13 10:16:29.780
20180703	2018-07-03	2018	3	7	07	3	화요일	27	0	2026-05-13 10:16:29.780
20180704	2018-07-04	2018	3	7	07	4	수요일	27	0	2026-05-13 10:16:29.780
20180705	2018-07-05	2018	3	7	07	5	목요일	27	0	2026-05-13 10:16:29.780
20180706	2018-07-06	2018	3	7	07	6	금요일	27	0	2026-05-13 10:16:29.780
20180707	2018-07-07	2018	3	7	07	7	토요일	27	0	2026-05-13 10:16:29.780
20180708	2018-07-08	2018	3	7	07	8	일요일	28	0	2026-05-13 10:16:29.780
20180709	2018-07-09	2018	3	7	07	9	월요일	28	0	2026-05-13 10:16:29.780
20180710	2018-07-10	2018	3	7	07	10	화요일	28	0	2026-05-13 10:16:29.780
20180711	2018-07-11	2018	3	7	07	11	수요일	28	0	2026-05-13 10:16:29.780
