product_sk	product_category_name	total_orders	total_quantity_sold	total_revenue	avg_selling_price	avg_freight_value	freight_ratio	avg_review_score	avg_delivery_days	delay_rate	product_segment	dwh_create_date
32100	fashion_bolsas_e_acessorios	1	1	54.42	39.90	14.52	36.39	5	9	0.00	REGULAR	2026-05-15 09:24:16.503
32101	pet_shop	1	1	66.23	48.00	18.23	37.98	3	18	0.00	REGULAR	2026-05-15 09:24:16.503
32102	beleza_saude	3	1	261.85	70.50	16.78	23.81	3.67	10	0.00	REGULAR	2026-05-15 09:24:16.503
32103	informatica_acessorios	1	1	41.36	28.50	12.86	45.12	4	10	0.00	REGULAR	2026-05-15 09:24:16.503
32104	fashion_roupa_masculina	1	1	57.68	49.90	7.78	15.59	5	3	0.00	REGULAR	2026-05-15 09:24:16.503
32105	automotivo	1	1	78.21	59.90	18.31	30.57	5	10	0.00	REGULAR	2026-05-15 09:24:16.503
32107	automotivo	1	1	65.63	53.90	11.73	21.76	5	6	0.00	REGULAR	2026-05-15 09:24:16.503
32108	brinquedos	1	1	518.56	499.99	18.57	3.71	5	6	0.00	REGULAR	2026-05-15 09:24:16.503
32109	beleza_saude	3	1	152.23	37.77	12.98	34.36	4.33	15.33	33.33	DELIVERY_RISK	2026-05-15 09:24:16.503
32110	ferramentas_jardim	1	1	666.34	639.00	27.34	4.28	5	12	0.00	REGULAR	2026-05-15 09:24:16.503
32111	utilidades_domesticas	1	1	151.30	129.90	21.40	16.47	5	12	0.00	REGULAR	2026-05-15 09:24:16.503
32112	beleza_saude	11	1	1114.71	85.76	15.57	18.16	4.27	12.91	27.27	REGULAR	2026-05-15 09:24:16.503
32113	cama_mesa_banho	1	1	133.50	116.59	16.91	14.50	2	8	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
32114	esporte_lazer	1	1	25.72	16.90	8.82	52.19	5	2	0.00	REGULAR	2026-05-15 09:24:16.503
32115	perfumaria	1	1	463.53	448.89	14.64	3.26	5	15	0.00	REGULAR	2026-05-15 09:24:16.503
32116	relogios_presentes	5	1	575.00	95.00	20.00	21.05	4.2	11.6	0.00	REGULAR	2026-05-15 09:24:16.503
32117	telefonia_fixa	1	1	36.62	27.90	8.72	31.25	4	3	0.00	REGULAR	2026-05-15 09:24:16.503
32118	consoles_games	1	1	416.55	399.00	17.55	4.40	5	23	0.00	REGULAR	2026-05-15 09:24:16.503
32119	informatica_acessorios	2	1	264.24	31.25	12.79	40.93	4.67	7.67	0.00	REGULAR	2026-05-15 09:24:16.503
32120	moveis_decoracao	2	1	227.74	59.90	16.01	26.73	3.67	9.67	0.00	REGULAR	2026-05-15 09:24:16.503
32121	automotivo	4	1	207.49	35.90	15.97	44.49	4.75	10.25	0.00	REGULAR	2026-05-15 09:24:16.503
32122	esporte_lazer	1	1	127.88	113.00	14.88	13.17	4	20	100.00	DELIVERY_RISK	2026-05-15 09:24:16.503
32123	telefonia	2	1	112.81	19.99	36.42	182.17	4.5	12.5	0.00	REGULAR	2026-05-15 09:24:16.503
32124	moveis_decoracao	3	1	182.39	29.90	15.70	52.50	4	16.75	0.00	REGULAR	2026-05-15 09:24:16.503
32125	automotivo	1	1	51.78	34.99	16.79	47.99	1	NULL	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
32127	moveis_escritorio	1	1	487.86	419.90	67.96	16.18	5	19	0.00	REGULAR	2026-05-15 09:24:16.503
32128	unknown	1	1	1184.55	1159.00	25.55	2.20	5	18	0.00	REGULAR	2026-05-15 09:24:16.503
32129	moveis_decoracao	1	1	156.52	139.91	16.61	11.87	5	5	0.00	REGULAR	2026-05-15 09:24:16.503
32130	informatica_acessorios	1	1	74.63	49.00	25.63	52.31	1	22	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
32131	fashion_bolsas_e_acessorios	1	1	32.15	20.30	11.85	58.37	4	7	0.00	REGULAR	2026-05-15 09:24:16.503
32132	consoles_games	12	1	1129.20	69.00	25.10	36.38	4.58	14.5	8.33	REGULAR	2026-05-15 09:24:16.503
32133	esporte_lazer	6	1	279.88	29.90	16.75	56.01	3.33	22.17	33.33	DELIVERY_RISK	2026-05-15 09:24:16.503
32134	papelaria	1	1	64.94	27.90	37.04	132.76	5	32	0.00	REGULAR	2026-05-15 09:24:16.503
32135	pet_shop	2	1	208.81	89.15	15.26	17.11	4.5	14	0.00	REGULAR	2026-05-15 09:24:16.503
32136	esporte_lazer	1	1	100.18	35.99	14.10	39.18	1	17	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
32137	esporte_lazer	6	1	278.07	27.26	19.09	70.01	5	9.17	33.33	DELIVERY_RISK	2026-05-15 09:24:16.503
32138	moveis_decoracao	9	1	865.66	70.00	26.18	37.41	4.11	12.56	0.00	REGULAR	2026-05-15 09:24:16.503
32139	unknown	9	1	540.53	39.90	14.15	35.47	2.9	14.4	40.00	LOW_REVIEW	2026-05-15 09:24:16.503
32140	cama_mesa_banho	6	1	1380.41	205.97	24.10	11.70	4.67	12.33	0.00	REGULAR	2026-05-15 09:24:16.503
32141	perfumaria	1	1	35.13	19.90	15.23	76.53	5	7	0.00	REGULAR	2026-05-15 09:24:16.503
32142	moveis_decoracao	2	1	119.42	44.94	14.78	32.88	2.5	17.5	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
32143	informatica_acessorios	2	1	359.85	164.00	15.93	9.71	3.5	NULL	0.00	REGULAR	2026-05-15 09:24:16.503
32144	construcao_ferramentas_jardim	2	1	86.53	25.45	17.82	70.00	1	9	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
32145	cama_mesa_banho	15	1	2677.14	149.25	18.07	12.11	3.94	12.75	6.25	REGULAR	2026-05-15 09:24:16.503
32146	brinquedos	1	1	1279.10	1164.90	114.20	9.80	5	11	0.00	REGULAR	2026-05-15 09:24:16.503
32147	fashion_bolsas_e_acessorios	1	1	28.41	20.30	8.11	39.95	4	5	0.00	REGULAR	2026-05-15 09:24:16.503
32148	telefonia	1	1	30.00	14.77	15.23	103.11	4	12	0.00	REGULAR	2026-05-15 09:24:16.503
32149	beleza_saude	3	1	360.83	93.23	27.04	29.01	3.33	19	33.33	DELIVERY_RISK	2026-05-15 09:24:16.503
32150	esporte_lazer	1	1	117.46	102.00	15.46	15.16	5	18	0.00	REGULAR	2026-05-15 09:24:16.503
32151	utilidades_domesticas	1	1	75.33	61.88	13.45	21.74	3	6	0.00	REGULAR	2026-05-15 09:24:16.503
32152	telefonia	9	1	2799.40	286.57	24.48	8.54	3.67	14.78	0.00	REGULAR	2026-05-15 09:24:16.503
32153	moveis_decoracao	1	1	73.24	56.41	16.83	29.84	5	5	0.00	REGULAR	2026-05-15 09:24:16.503
32154	esporte_lazer	7	1	959.78	89.90	16.74	18.62	3.44	15.11	11.11	REGULAR	2026-05-15 09:24:16.503
32155	informatica_acessorios	11	1	368.32	21.61	11.88	54.98	4.09	15	18.18	REGULAR	2026-05-15 09:24:16.503
32156	cama_mesa_banho	1	1	136.75	109.90	26.85	24.43	2	19	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
32157	beleza_saude	1	1	168.83	154.00	14.83	9.63	5	19	0.00	REGULAR	2026-05-15 09:24:16.503
32158	casa_construcao	2	1	88.47	32.99	11.25	34.09	4.5	7	0.00	REGULAR	2026-05-15 09:24:16.503
32159	utilidades_domesticas	3	1	84.23	10.00	11.06	110.58	3	5.75	50.00	DELIVERY_RISK	2026-05-15 09:24:16.503
32160	telefonia_fixa	1	1	35.09	19.99	15.10	75.54	5	8	0.00	REGULAR	2026-05-15 09:24:16.503
32161	moveis_decoracao	5	1	376.54	57.90	17.41	30.07	3.8	11.6	0.00	REGULAR	2026-05-15 09:24:16.503
32162	cama_mesa_banho	3	1	201.59	56.71	10.48	18.48	3.33	16.67	0.00	REGULAR	2026-05-15 09:24:16.503
32163	automotivo	5	1	744.99	111.54	37.46	33.58	5	9.6	0.00	REGULAR	2026-05-15 09:24:16.503
32164	moveis_decoracao	1	1	138.72	120.00	18.72	15.60	5	7	0.00	REGULAR	2026-05-15 09:24:16.503
32165	utilidades_domesticas	3	1	239.47	58.90	20.92	35.52	4	15	0.00	REGULAR	2026-05-15 09:24:16.503
32166	esporte_lazer	1	1	108.10	89.90	18.20	20.24	5	15	0.00	REGULAR	2026-05-15 09:24:16.503
32167	moveis_decoracao	3	1	174.08	49.90	8.13	16.29	3	5	0.00	REGULAR	2026-05-15 09:24:16.503
32168	utilidades_domesticas	1	1	85.00	44.00	41.00	93.18	4	6	0.00	REGULAR	2026-05-15 09:24:16.503
32169	moveis_decoracao	2	1	299.16	44.99	29.80	66.24	3.25	31.5	0.00	REGULAR	2026-05-15 09:24:16.503
32170	pet_shop	2	1	112.76	43.00	13.38	31.12	4.5	10.5	0.00	REGULAR	2026-05-15 09:24:16.503
32171	moveis_decoracao	1	1	352.02	334.80	17.22	5.14	4	17	0.00	REGULAR	2026-05-15 09:24:16.503
32172	fashion_bolsas_e_acessorios	1	1	43.76	30.00	13.76	45.87	5	12	0.00	REGULAR	2026-05-15 09:24:16.503
32173	telefonia	1	1	50.86	39.90	10.96	27.47	5	8	0.00	REGULAR	2026-05-15 09:24:16.503
32174	utilidades_domesticas	1	1	232.72	99.90	16.46	16.48	5	9	0.00	REGULAR	2026-05-15 09:24:16.503
32175	moveis_decoracao	1	1	61.75	49.90	11.85	23.75	5	4	0.00	REGULAR	2026-05-15 09:24:16.503
32176	utilidades_domesticas	1	1	101.84	19.90	31.02	155.88	1	48	100.00	LOW_REVIEW	2026-05-15 09:24:16.503
32177	relogios_presentes	1	1	84.14	69.90	14.24	20.37	4	9	0.00	REGULAR	2026-05-15 09:24:16.503
32178	perfumaria	1	1	98.52	79.00	19.52	24.71	1	7	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
32179	cool_stuff	1	1	106.15	82.99	23.16	27.91	5	15	0.00	REGULAR	2026-05-15 09:24:16.503
32180	beleza_saude	2	1	1233.31	574.28	42.38	7.38	5	12.5	0.00	REGULAR	2026-05-15 09:24:16.503
32181	bebes	1	1	50.65	38.80	11.85	30.54	1	35	100.00	LOW_REVIEW	2026-05-15 09:24:16.503
32182	fashion_underwear_e_moda_praia	4	1	371.98	59.90	14.50	24.20	4.4	13	20.00	REGULAR	2026-05-15 09:24:16.503
32183	cool_stuff	1	1	221.07	189.90	31.17	16.41	5	4	0.00	REGULAR	2026-05-15 09:24:16.503
32184	informatica_acessorios	11	1	3871.63	197.72	17.37	8.78	4.17	9.89	0.00	REGULAR	2026-05-15 09:24:16.503
32185	bebes	1	1	119.46	95.99	23.47	24.45	4	8	0.00	REGULAR	2026-05-15 09:24:16.503
32186	utilidades_domesticas	1	1	37.98	17.90	20.08	112.18	5	32	100.00	DELIVERY_RISK	2026-05-15 09:24:16.503
32187	perfumaria	1	1	188.89	175.00	13.89	7.94	5	11	0.00	REGULAR	2026-05-15 09:24:16.503
32188	moveis_decoracao	1	1	267.48	31.20	35.67	114.33	1	NULL	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
32189	esporte_lazer	19	1	1622.34	59.94	17.31	28.88	4.19	12.95	4.76	REGULAR	2026-05-15 09:24:16.503
32190	cama_mesa_banho	3	1	501.83	135.00	32.28	23.91	3.33	14	0.00	REGULAR	2026-05-15 09:24:16.503
32191	utilidades_domesticas	1	1	157.34	135.90	21.44	15.78	5	11	0.00	REGULAR	2026-05-15 09:24:16.503
32192	moveis_decoracao	1	1	136.50	119.90	16.60	13.84	4	8	0.00	REGULAR	2026-05-15 09:24:16.503
32193	moveis_decoracao	1	1	173.74	129.90	43.84	33.75	4	20	0.00	REGULAR	2026-05-15 09:24:16.503
32194	construcao_ferramentas_construcao	2	1	251.11	109.50	16.06	14.66	3	14	0.00	REGULAR	2026-05-15 09:24:16.503
32195	ferramentas_jardim	1	1	616.86	598.90	17.96	3.00	5	6	0.00	REGULAR	2026-05-15 09:24:16.503
32196	cama_mesa_banho	6	1	487.86	61.60	19.71	32.00	2.17	13.83	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
32197	eletronicos	1	1	64.51	49.41	15.10	30.56	5	10	0.00	REGULAR	2026-05-15 09:24:16.503
32198	informatica_acessorios	6	1	253.77	27.23	15.06	55.31	4.5	14.83	0.00	REGULAR	2026-05-15 09:24:16.503
32199	esporte_lazer	1	1	58.10	49.99	8.11	16.22	4	4	0.00	REGULAR	2026-05-15 09:24:16.503
32200	fashion_roupa_masculina	1	1	154.63	139.90	14.73	10.53	5	11	0.00	REGULAR	2026-05-15 09:24:16.503
32201	esporte_lazer	16	1	4664.11	268.04	23.46	8.75	4	11	6.25	REGULAR	2026-05-15 09:24:16.503
32202	utilidades_domesticas	2	1	207.83	78.50	25.42	32.38	3.5	12	0.00	REGULAR	2026-05-15 09:24:16.503
32203	moveis_decoracao	1	1	188.34	169.90	18.44	10.85	3	36	100.00	DELIVERY_RISK	2026-05-15 09:24:16.503
32204	utilidades_domesticas	11	1	1136.86	83.21	20.14	24.20	4.18	10.27	0.00	REGULAR	2026-05-15 09:24:16.503
32205	utilidades_domesticas	1	1	355.76	156.30	21.58	13.81	3	11	0.00	REGULAR	2026-05-15 09:24:16.503
32206	esporte_lazer	6	1	1363.29	209.00	18.22	8.72	4.67	10.83	16.67	REGULAR	2026-05-15 09:24:16.503
32207	esporte_lazer	2	1	37.12	10.49	8.07	76.93	5	8.5	0.00	REGULAR	2026-05-15 09:24:16.503
32208	esporte_lazer	1	1	291.83	258.99	32.84	12.68	4	10	0.00	REGULAR	2026-05-15 09:24:16.503
32209	moveis_decoracao	1	1	66.82	49.99	16.83	33.67	1	14	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
32210	telefonia	1	1	131.47	113.40	18.07	15.93	5	12	0.00	REGULAR	2026-05-15 09:24:16.503
32211	informatica_acessorios	16	1	4381.51	260.18	13.67	5.25	4.31	10.56	0.00	REGULAR	2026-05-15 09:24:16.503
32212	cool_stuff	1	1	372.27	350.00	22.27	6.36	4	12	0.00	REGULAR	2026-05-15 09:24:16.503
32213	unknown	2	1	251.51	110.00	15.76	14.32	5	15	0.00	REGULAR	2026-05-15 09:24:16.503
32214	moveis_decoracao	1	1	80.59	59.90	20.69	34.54	5	13	0.00	REGULAR	2026-05-15 09:24:16.503
32215	utilidades_domesticas	1	1	56.06	39.00	17.06	43.74	5	18	0.00	REGULAR	2026-05-15 09:24:16.503
32216	eletronicos	3	1	404.40	113.00	21.80	19.29	5	14	0.00	REGULAR	2026-05-15 09:24:16.503
32217	cama_mesa_banho	1	1	87.68	53.00	34.68	65.43	5	10	0.00	REGULAR	2026-05-15 09:24:16.503
32218	automotivo	1	1	169.46	159.99	9.47	5.92	5	13	0.00	REGULAR	2026-05-15 09:24:16.503
32220	beleza_saude	1	1	47.53	39.99	7.54	18.85	4	4	0.00	REGULAR	2026-05-15 09:24:16.503
32221	esporte_lazer	7	1	294.45	21.93	14.88	67.87	4.63	14.5	12.50	REGULAR	2026-05-15 09:24:16.503
32222	cama_mesa_banho	1	1	95.83	76.11	19.72	25.91	4	8	0.00	REGULAR	2026-05-15 09:24:16.503
32223	ferramentas_jardim	2	1	126.91	48.28	15.18	31.43	4	9	0.00	REGULAR	2026-05-15 09:24:16.503
32224	eletroportateis	1	1	314.71	297.00	17.71	5.96	3	8	0.00	REGULAR	2026-05-15 09:24:16.503
32225	moveis_decoracao	1	1	59.01	42.90	16.11	37.55	1	11	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
32226	ferramentas_jardim	1	1	199.03	180.48	18.55	10.28	5	10	0.00	REGULAR	2026-05-15 09:24:16.503
32227	beleza_saude	1	1	162.31	150.00	12.31	8.21	5	3	0.00	REGULAR	2026-05-15 09:24:16.503
32228	automotivo	3	1	121.53	23.00	17.51	76.13	5	7	0.00	REGULAR	2026-05-15 09:24:16.503
32229	esporte_lazer	13	1	945.86	60.37	12.38	20.51	3.85	7.17	15.38	REGULAR	2026-05-15 09:24:16.503
32230	esporte_lazer	1	1	68.75	40.00	28.75	71.88	3	15	0.00	REGULAR	2026-05-15 09:24:16.503
32231	brinquedos	7	1	210.03	12.00	18.00	150.04	4.57	9	0.00	REGULAR	2026-05-15 09:24:16.503
32232	unknown	1	1	368.45	298.90	69.55	23.27	4	31	0.00	REGULAR	2026-05-15 09:24:16.503
32233	automotivo	3	1	2348.21	663.00	119.74	18.06	2.33	28.67	33.33	LOW_REVIEW	2026-05-15 09:24:16.503
32234	fashion_bolsas_e_acessorios	3	1	420.18	123.00	17.06	13.87	4.67	14.33	0.00	REGULAR	2026-05-15 09:24:16.503
32235	cama_mesa_banho	2	1	158.53	68.50	10.77	15.72	2.5	8	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
32236	relogios_presentes	1	1	610.96	599.90	11.06	1.84	5	5	0.00	REGULAR	2026-05-15 09:24:16.503
32237	fashion_underwear_e_moda_praia	2	1	139.91	3.90	16.09	412.49	5	6.71	0.00	REGULAR	2026-05-15 09:24:16.503
32238	cama_mesa_banho	2	1	192.93	44.99	19.32	42.94	3	14.67	0.00	REGULAR	2026-05-15 09:24:16.503
32239	cama_mesa_banho	1	1	54.10	39.00	15.10	38.72	5	16	0.00	REGULAR	2026-05-15 09:24:16.503
32240	beleza_saude	2	1	358.87	154.00	25.44	16.52	3	18.5	50.00	DELIVERY_RISK	2026-05-15 09:24:16.503
32241	beleza_saude	1	1	40.86	28.00	12.86	45.93	5	4	0.00	REGULAR	2026-05-15 09:24:16.503
32242	beleza_saude	1	1	285.96	269.90	16.06	5.95	5	10	0.00	REGULAR	2026-05-15 09:24:16.503
32243	informatica_acessorios	1	1	319.14	299.00	20.14	6.74	5	7	0.00	REGULAR	2026-05-15 09:24:16.503
32244	fashion_bolsas_e_acessorios	1	1	197.58	189.00	8.58	4.54	5	7	0.00	REGULAR	2026-05-15 09:24:16.503
32245	relogios_presentes	2	1	256.20	120.00	8.10	6.75	5	3	0.00	REGULAR	2026-05-15 09:24:16.503
32246	beleza_saude	1	1	134.59	99.90	34.69	34.72	5	24	0.00	REGULAR	2026-05-15 09:24:16.503
32247	cama_mesa_banho	1	1	253.08	109.99	16.55	15.05	5	5	0.00	REGULAR	2026-05-15 09:24:16.503
32248	cama_mesa_banho	2	1	317.97	142.00	16.99	11.96	3.5	9	0.00	REGULAR	2026-05-15 09:24:16.503
32249	instrumentos_musicais	1	1	950.01	895.00	55.01	6.15	5	7	0.00	REGULAR	2026-05-15 09:24:16.503
32250	utilidades_domesticas	2	1	936.85	439.00	29.43	6.70	5	12.5	0.00	REGULAR	2026-05-15 09:24:16.503
32251	moveis_decoracao	3	1	162.94	36.99	17.32	46.83	5	11.67	0.00	REGULAR	2026-05-15 09:24:16.503
32252	tablets_impressao_imagem	1	1	47.62	29.99	17.63	58.79	5	11	0.00	REGULAR	2026-05-15 09:24:16.503
32253	ferramentas_jardim	1	1	31.21	17.50	13.71	78.34	4	5	0.00	REGULAR	2026-05-15 09:24:16.503
32254	informatica_acessorios	1	1	65.47	51.99	13.48	25.93	3	4	0.00	REGULAR	2026-05-15 09:24:16.503
32255	eletronicos	1	1	1227.78	1199.00	28.78	2.40	1	NULL	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
32256	perfumaria	1	1	65.19	35.90	29.29	81.59	3	4	0.00	REGULAR	2026-05-15 09:24:16.503
32257	automotivo	1	1	315.36	139.99	17.69	12.64	5	6	0.00	REGULAR	2026-05-15 09:24:16.503
32258	automotivo	2	1	136.71	45.90	22.46	48.92	5	10.5	0.00	REGULAR	2026-05-15 09:24:16.503
32259	cama_mesa_banho	1	1	44.18	6.99	15.10	216.02	4	9	0.00	REGULAR	2026-05-15 09:24:16.503
32260	bebes	3	1	237.78	59.90	19.36	32.32	4.67	12.33	0.00	REGULAR	2026-05-15 09:24:16.503
32261	moveis_decoracao	2	1	685.35	310.00	32.68	10.54	5	8.5	0.00	REGULAR	2026-05-15 09:24:16.503
32262	brinquedos	1	1	256.15	229.99	26.16	11.37	4	9	0.00	REGULAR	2026-05-15 09:24:16.503
32263	pet_shop	6	1	975.80	139.40	23.23	16.67	4.5	14.83	0.00	REGULAR	2026-05-15 09:24:16.503
32264	bebes	3	1	287.41	41.67	54.14	129.93	3.67	8.33	0.00	REGULAR	2026-05-15 09:24:16.503
32265	automotivo	3	1	429.93	134.33	8.98	6.69	5	3	0.00	REGULAR	2026-05-15 09:24:16.503
32266	cama_mesa_banho	1	1	185.96	160.00	25.96	16.23	3	8	0.00	REGULAR	2026-05-15 09:24:16.503
32267	musica	1	1	87.48	68.90	18.58	26.97	5	9	0.00	REGULAR	2026-05-15 09:24:16.503
32268	esporte_lazer	1	1	147.06	119.90	27.16	22.65	2	21	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
32269	utilidades_domesticas	1	1	398.66	369.99	28.67	7.75	5	13	0.00	REGULAR	2026-05-15 09:24:16.503
32270	beleza_saude	1	1	168.85	150.00	18.85	12.57	4	5	0.00	REGULAR	2026-05-15 09:24:16.503
32271	eletronicos	9	1	291.40	20.00	12.38	61.89	4.33	11	0.00	REGULAR	2026-05-15 09:24:16.503
32272	moveis_decoracao	1	1	61.78	49.09	12.69	25.85	5	8	0.00	REGULAR	2026-05-15 09:24:16.503
32273	bebes	1	1	141.41	90.90	50.51	55.57	5	13	0.00	REGULAR	2026-05-15 09:24:16.503
32274	beleza_saude	1	1	61.58	42.09	19.49	46.31	5	6	0.00	REGULAR	2026-05-15 09:24:16.503
32275	cama_mesa_banho	9	1	1723.17	146.56	44.91	30.64	4.78	9.22	0.00	REGULAR	2026-05-15 09:24:16.503
32276	cama_mesa_banho	1	1	62.83	49.90	12.93	25.91	5	6	0.00	REGULAR	2026-05-15 09:24:16.503
32277	ferramentas_jardim	1	1	75.09	69.00	6.09	8.83	4	6	0.00	REGULAR	2026-05-15 09:24:16.503
32278	ferramentas_jardim	1	1	142.63	126.99	15.64	12.32	5	15	0.00	REGULAR	2026-05-15 09:24:16.503
32279	cama_mesa_banho	7	1	405.21	44.90	12.99	28.92	4.71	11.14	0.00	REGULAR	2026-05-15 09:24:16.503
32280	relogios_presentes	3	1	626.36	194.60	14.19	7.29	5	6	0.00	REGULAR	2026-05-15 09:24:16.503
32281	construcao_ferramentas_construcao	1	1	155.44	35.90	2.96	8.25	5	13	0.00	REGULAR	2026-05-15 09:24:16.503
32282	utilidades_domesticas	8	1	293.71	19.11	13.52	70.74	3.22	20.67	11.11	REGULAR	2026-05-15 09:24:16.503
32283	fashion_bolsas_e_acessorios	1	1	28.01	19.90	8.11	40.75	4	4	0.00	REGULAR	2026-05-15 09:24:16.503
32284	artigos_de_natal	1	1	368.66	295.00	73.66	24.97	4	8	0.00	REGULAR	2026-05-15 09:24:16.503
32285	cool_stuff	3	1	1249.52	400.00	16.51	4.13	5	9	0.00	REGULAR	2026-05-15 09:24:16.503
32286	utilidades_domesticas	10	1	951.34	76.22	18.92	24.82	4.4	9.56	0.00	REGULAR	2026-05-15 09:24:16.503
32287	construcao_ferramentas_seguranca	1	1	215.14	199.00	16.14	8.11	4	16	0.00	REGULAR	2026-05-15 09:24:16.503
32288	utilidades_domesticas	1	1	50.29	39.00	11.29	28.95	5	4	0.00	REGULAR	2026-05-15 09:24:16.503
32289	telefonia	1	1	52.72	34.49	18.23	52.86	3	11	0.00	REGULAR	2026-05-15 09:24:16.503
32290	utilidades_domesticas	5	1	675.37	119.90	15.17	12.66	4.6	8.4	0.00	REGULAR	2026-05-15 09:24:16.503
32291	relogios_presentes	1	1	311.71	294.90	16.81	5.70	5	8	0.00	REGULAR	2026-05-15 09:24:16.503
32292	beleza_saude	1	1	111.66	37.90	17.93	47.31	1	12	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
32293	informatica_acessorios	1	1	410.26	389.00	21.26	5.47	5	16	0.00	REGULAR	2026-05-15 09:24:16.503
32294	papelaria	1	1	46.69	29.90	16.79	56.15	5	9	0.00	REGULAR	2026-05-15 09:24:16.503
32295	utilidades_domesticas	1	1	59.00	49.90	9.10	18.24	5	2	0.00	REGULAR	2026-05-15 09:24:16.503
32296	cama_mesa_banho	4	1	713.49	110.87	31.83	28.71	4.6	7.4	0.00	REGULAR	2026-05-15 09:24:16.503
32297	beleza_saude	3	1	311.54	83.32	20.52	24.63	3	7.33	0.00	REGULAR	2026-05-15 09:24:16.503
32298	cama_mesa_banho	1	1	27.65	19.99	7.66	38.32	5	5	0.00	REGULAR	2026-05-15 09:24:16.503
32299	cool_stuff	4	1	557.26	77.79	15.08	19.39	2.83	17	33.33	LOW_REVIEW	2026-05-15 09:24:16.503
32300	consoles_games	24	1	17502.96	697.16	32.13	4.61	2.75	23	25.00	LOW_REVIEW	2026-05-15 09:24:16.503
32301	telefonia	3	1	57.66	9.90	9.32	94.14	1.33	14.5	33.33	LOW_REVIEW	2026-05-15 09:24:16.503
32302	cama_mesa_banho	2	1	278.28	126.00	13.14	10.43	4	14.5	0.00	REGULAR	2026-05-15 09:24:16.503
32303	esporte_lazer	4	1	243.43	44.60	16.26	36.45	5	9.25	0.00	REGULAR	2026-05-15 09:24:16.503
32304	moveis_decoracao	1	1	72.50	57.00	15.50	27.19	5	6	0.00	REGULAR	2026-05-15 09:24:16.503
32305	telefonia	1	1	46.84	34.99	11.85	33.87	5	6	0.00	REGULAR	2026-05-15 09:24:16.503
32306	automotivo	1	1	44.01	27.90	16.11	57.74	5	15	0.00	REGULAR	2026-05-15 09:24:16.503
32307	eletronicos	2	1	579.12	179.97	13.07	7.26	3.67	23	33.33	DELIVERY_RISK	2026-05-15 09:24:16.503
32308	unknown	1	1	90.74	82.90	7.84	9.46	1	14	100.00	LOW_REVIEW	2026-05-15 09:24:16.503
32309	perfumaria	1	1	414.11	395.90	18.21	4.60	5	12	0.00	REGULAR	2026-05-15 09:24:16.503
32310	perfumaria	5	1	1715.61	318.76	24.36	7.64	4.4	19.8	0.00	REGULAR	2026-05-15 09:24:16.503
32311	telefonia	3	1	169.40	43.66	12.80	29.32	2.67	9.33	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
32312	audio	1	1	162.29	137.20	25.09	18.29	3	42	100.00	DELIVERY_RISK	2026-05-15 09:24:16.503
32313	relogios_presentes	1	1	2028.65	1999.90	28.75	1.44	1	36	100.00	LOW_REVIEW	2026-05-15 09:24:16.503
32314	eletronicos	9	1	464.97	29.90	16.60	55.51	3.8	14.2	10.00	REGULAR	2026-05-15 09:24:16.503
32315	cama_mesa_banho	1	1	31.34	16.24	15.10	92.98	2	11	0.00	LOW_REVIEW	2026-05-15 09:24:16.503
32316	automotivo	1	1	21.69	13.98	7.71	55.15	5	1	0.00	REGULAR	2026-05-15 09:24:16.503
32317	telefonia	7	1	1683.51	221.82	18.68	8.42	4.86	10.29	0.00	REGULAR	2026-05-15 09:24:16.503
32318	esporte_lazer	11	1	1049.34	62.30	12.65	20.31	4.29	14	14.29	REGULAR	2026-05-15 09:24:16.503
32319	papelaria	1	1	758.24	694.15	64.09	9.23	5	13	0.00	REGULAR	2026-05-15 09:24:16.503
32320	malas_acessorios	2	1	794.69	219.00	45.90	20.96	5	3.67	0.00	REGULAR	2026-05-15 09:24:16.503
32321	telefonia	3	1	266.34	73.99	14.79	19.99	3	64.67	66.67	DELIVERY_RISK	2026-05-15 09:24:16.503
32322	ferramentas_jardim	6	1	326.28	34.90	11.71	33.56	4.71	8.71	0.00	REGULAR	2026-05-15 09:24:16.503
32323	beleza_saude	1	1	102.69	75.90	26.79	35.30	5	18	0.00	REGULAR	2026-05-15 09:24:16.503
32324	moveis_escritorio	2	1	843.45	179.94	30.92	17.18	4	19.5	0.00	REGULAR	2026-05-15 09:24:16.503
32325	esporte_lazer	1	1	161.84	143.99	17.85	12.40	3	23	0.00	REGULAR	2026-05-15 09:24:16.503
