customer_sk	recency_days	frequency_orders	monetary_value	r_score	f_score	m_score	rfm_score	rfm_segment	dwh_create_date
71775	2915	1	19.64	2	1	1	211	REGULAR	2026-05-13 20:55:29.630
15708	2946	1	19.64	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
7127	2935	1	19.64	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
42587	2940	1	19.64	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
61360	2932	1	19.64	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
73766	2934	1	19.64	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
24377	2927	1	19.67	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
88081	3072	1	19.68	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
86816	2878	1	19.69	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
38098	2898	1	19.69	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
91416	3404	1	19.71	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
49975	3389	1	19.71	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
15365	3351	1	19.71	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
34634	2833	1	19.74	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
3958	3107	1	19.75	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
44187	3103	1	19.77	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
44022	3082	1	19.77	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
21142	3038	1	19.77	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
40864	3246	1	19.77	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
42341	3241	1	19.77	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
57615	3259	1	19.77	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
88699	3263	1	19.77	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
31524	3269	1	19.77	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
20475	3051	1	19.78	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
72748	3054	1	19.78	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
75275	3022	1	19.78	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
51434	3024	1	19.78	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
5418	3001	1	19.78	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
34632	3121	1	19.78	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
81110	3190	1	19.78	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
73721	3148	1	19.78	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
1232	3046	1	19.85	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
85991	2889	1	19.86	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
20380	2884	1	19.86	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
57547	3352	1	19.86	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
60338	3345	1	19.86	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
35575	3337	1	19.86	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
54564	2897	1	19.88	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
18177	2882	1	19.89	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
12883	2877	1	19.89	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
43877	2824	1	19.89	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
59781	2849	1	19.89	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
4687	2848	1	19.89	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
11018	2962	1	19.92	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
41158	3163	1	19.95	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
57933	3124	1	20.00	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
27546	2990	1	20.00	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
7659	3282	1	20.00	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
69268	3056	1	20.03	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
73407	3038	1	20.03	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
61332	3044	1	20.03	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
44123	3065	1	20.03	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
10037	3067	1	20.03	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
90784	3001	1	20.03	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
40185	3007	1	20.03	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
54096	3022	1	20.03	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
13302	3013	1	20.03	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
411	3034	1	20.03	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
92046	2910	1	20.04	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
8949	2980	1	20.06	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
9666	2971	1	20.06	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
74528	2844	1	20.06	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
77702	3028	1	20.08	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
18130	3037	1	20.08	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
22603	3104	1	20.08	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
84551	3091	1	20.10	4	3	1	431	REGULAR	2026-05-13 20:55:29.630
22951	3085	1	20.10	4	3	1	431	REGULAR	2026-05-13 20:55:29.630
84207	3039	1	20.10	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
14833	3502	1	20.11	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
40641	2901	1	20.13	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
6908	2919	1	20.16	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
22000	2906	1	20.19	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
72083	2882	1	20.19	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
2736	3098	1	20.23	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
92544	2901	1	20.26	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
54739	2900	1	20.27	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
60465	2876	1	20.27	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
55602	2824	1	20.27	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
46086	2816	1	20.27	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
64008	2832	1	20.27	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
61237	2831	1	20.27	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
85485	3088	1	20.28	4	3	1	431	REGULAR	2026-05-13 20:55:29.630
33750	3283	1	20.28	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
64522	3278	1	20.28	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
52846	3272	1	20.28	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
23798	3263	1	20.28	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
85202	3261	1	20.28	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
86126	3246	1	20.28	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
29954	3217	1	20.28	5	4	1	541	REGULAR	2026-05-13 20:55:29.630
80586	2836	1	20.29	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
34765	2821	1	20.29	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
70811	2849	1	20.29	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
44905	2882	1	20.29	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
64948	2883	1	20.29	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
26965	2883	1	20.29	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
24798	2879	1	20.29	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
8686	2880	1	20.29	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
60747	2918	1	20.29	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
21563	2915	1	20.29	2	1	1	211	REGULAR	2026-05-13 20:55:29.630
43711	2929	1	20.29	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
44305	2935	1	20.29	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
48846	2938	1	20.29	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
42399	2950	1	20.29	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
70565	2970	1	20.29	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
18950	2964	1	20.29	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
56478	2980	1	20.29	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
54380	2974	1	20.29	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
487	2987	1	20.29	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
2320	2988	1	20.29	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
57121	2988	1	20.29	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
92384	3105	1	20.30	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
67011	3139	1	20.30	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
56342	3020	1	20.30	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
60894	2882	1	20.31	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
30431	2886	1	20.31	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
843	2963	1	20.34	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
28656	2975	1	20.38	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
43772	2946	1	20.38	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
51884	2903	1	20.38	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
13102	2878	1	20.38	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
86519	2856	1	20.38	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
54038	2851	1	20.38	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
3025	2848	1	20.38	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
38470	2846	1	20.38	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
28781	2852	1	20.38	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
17749	2821	1	20.38	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
83676	2818	1	20.38	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
67327	2820	1	20.38	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
36243	2826	1	20.38	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
41086	2829	1	20.38	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
81928	2856	1	20.39	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
33115	2877	1	20.39	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
11100	2981	1	20.39	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
25585	3295	1	20.42	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
81077	3000	1	20.45	3	2	1	321	REGULAR	2026-05-13 20:55:29.630
84032	3331	1	20.52	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
28589	3354	1	20.52	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
87161	3375	1	20.52	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
29796	3365	1	20.52	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
19754	3143	1	20.53	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
6159	3020	1	20.55	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
15825	3029	1	20.55	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
87118	3025	1	20.55	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
10691	3033	1	20.55	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
62313	3041	1	20.55	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
21690	2922	1	20.59	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
22918	3079	1	20.60	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
84178	3279	1	20.60	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
20343	3088	1	20.61	4	3	1	431	REGULAR	2026-05-13 20:55:29.630
93329	2919	1	20.61	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
91677	3302	1	20.62	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
78588	3359	1	20.62	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
30594	3415	1	20.62	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
88724	3415	1	20.62	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
29011	3242	1	20.68	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
11647	2993	1	20.68	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
77303	3088	1	20.68	4	3	1	431	REGULAR	2026-05-13 20:55:29.630
68696	3104	1	20.68	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
66080	3109	1	20.68	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
31295	3098	1	20.68	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
30966	3151	1	20.68	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
72421	3079	1	20.68	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
18811	3075	1	20.68	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
18442	3040	1	20.68	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
60356	2979	1	20.69	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
2474	2935	1	20.69	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
69367	2964	1	20.70	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
67051	3003	1	20.70	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
87249	3067	1	20.73	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
82729	3083	1	20.73	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
23416	3086	1	20.75	4	3	1	431	REGULAR	2026-05-13 20:55:29.630
70798	3167	1	20.75	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
4186	2993	1	20.75	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
26639	2947	1	20.75	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
21	2915	1	20.75	2	1	1	211	REGULAR	2026-05-13 20:55:29.630
62151	2876	1	20.75	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
75091	2873	1	20.75	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
13354	2912	1	20.75	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
77636	2906	1	20.75	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
87566	2897	1	20.75	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
55638	2886	1	20.75	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
77306	3245	1	20.75	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
84959	3215	1	20.75	5	4	1	541	REGULAR	2026-05-13 20:55:29.630
4291	3207	1	20.75	5	4	1	541	REGULAR	2026-05-13 20:55:29.630
15607	3285	1	20.75	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
80864	3289	1	20.75	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
47200	3042	1	20.76	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
84864	3047	1	20.76	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
66005	3195	1	20.77	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
29693	3152	1	20.77	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
42359	3198	1	20.77	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
32703	3263	1	20.77	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
2481	3106	1	20.78	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
46161	2946	1	20.78	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
12994	3309	1	20.79	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
14987	2839	1	20.80	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
89850	3275	1	20.84	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
79428	3088	1	20.85	4	3	1	431	REGULAR	2026-05-13 20:55:29.630
30564	3053	1	20.85	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
33957	2857	1	20.86	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
71084	3300	1	20.86	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
71577	3375	1	20.86	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
46842	3377	1	20.86	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
12853	3332	1	20.86	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
61794	3339	1	20.86	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
49283	2879	1	20.87	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
41570	2923	1	20.88	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
69265	2841	1	20.89	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
31641	2820	1	20.89	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
92350	3108	1	20.93	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
23717	3350	1	20.95	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
42641	3377	1	20.95	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
41228	2926	1	20.99	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
72503	3000	1	21.00	3	2	1	321	REGULAR	2026-05-13 20:55:29.630
32325	3116	1	21.01	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
20314	3112	1	21.01	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
30692	2922	1	21.04	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
55007	2928	1	21.04	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
3889	2917	1	21.04	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
75126	2920	1	21.04	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
25932	2949	1	21.04	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
60012	2931	1	21.04	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
68473	2986	1	21.04	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
30419	2981	1	21.04	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
75162	2975	1	21.04	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
66958	2964	1	21.04	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
65646	2963	1	21.04	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
947	2970	1	21.04	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
76912	2971	1	21.04	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
19581	2973	1	21.04	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
91172	2962	1	21.04	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
235	2961	1	21.04	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
71836	2958	1	21.04	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
8978	2959	1	21.04	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
56663	2956	1	21.04	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
81137	2881	1	21.04	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
70394	2873	1	21.04	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
50005	2874	1	21.04	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
32795	2885	1	21.04	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
17901	2894	1	21.04	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
60326	2908	1	21.04	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
67732	2909	1	21.04	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
90580	3073	1	21.08	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
14259	3156	1	21.09	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
92805	2981	1	21.09	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
48564	3380	1	21.09	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
10850	3239	1	21.10	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
6031	3197	1	21.10	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
61564	3202	1	21.10	5	4	1	541	REGULAR	2026-05-13 20:55:29.630
1225	3165	1	21.10	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
10399	3088	1	21.10	4	3	1	431	REGULAR	2026-05-13 20:55:29.630
89293	3047	1	21.10	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
3156	3038	1	21.10	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
38774	3010	1	21.15	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
56080	3012	1	21.15	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
72936	3163	1	21.15	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
72187	3186	1	21.15	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
91613	3235	1	21.15	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
87958	2918	1	21.16	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
2578	2917	1	21.16	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
78122	2917	1	21.16	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
19621	2908	1	21.16	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
89227	3092	1	21.17	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
39407	3046	1	21.17	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
85015	2866	1	21.19	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
60979	2866	1	21.19	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
27191	3326	1	21.24	5	5	1	551	REGULAR	2026-05-13 20:55:29.630
19089	2822	1	21.27	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
85107	3038	1	21.28	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
47055	2826	1	21.29	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
24616	2881	1	21.29	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
54595	2942	1	21.29	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
19637	2858	1	21.33	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
11162	3144	1	21.34	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
67966	2885	1	21.36	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
20153	2833	1	21.36	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
24796	2853	1	21.36	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
63823	2853	1	21.38	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
4689	2844	1	21.38	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
82407	2830	1	21.38	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
23834	2826	1	21.38	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
87952	2895	1	21.38	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
63101	2893	1	21.38	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
31531	2905	1	21.38	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
84091	2898	1	21.38	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
76726	2946	1	21.38	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
56874	2933	1	21.38	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
25900	2933	1	21.38	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
81483	2919	1	21.38	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
87633	2926	1	21.38	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
40221	2976	1	21.38	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
23957	2953	1	21.38	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
12727	2959	1	21.38	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
21636	2961	1	21.38	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
63691	2964	1	21.38	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
81889	2964	1	21.38	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
23568	2966	1	21.38	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
79202	2999	1	21.38	3	2	1	321	REGULAR	2026-05-13 20:55:29.630
43639	2926	1	21.39	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
33595	2919	1	21.39	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
14801	2939	1	21.39	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
86209	2938	1	21.39	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
47635	2892	1	21.39	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
29437	2865	1	21.39	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
1935	2876	1	21.39	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
31806	2830	1	21.39	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
39319	2847	1	21.40	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
55362	2892	1	21.40	1	1	1	111	LOST_CUSTOMERS	2026-05-13 20:55:29.630
61250	2931	1	21.40	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
82744	2921	1	21.40	2	2	1	221	REGULAR	2026-05-13 20:55:29.630
66592	3087	1	21.40	4	3	1	431	REGULAR	2026-05-13 20:55:29.630
67140	3095	1	21.41	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
72817	3107	1	21.41	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
72665	3108	1	21.43	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
50736	3094	1	21.43	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
74067	3092	1	21.43	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
22069	3091	1	21.43	4	4	1	441	REGULAR	2026-05-13 20:55:29.630
30222	3089	1	21.43	4	3	1	431	REGULAR	2026-05-13 20:55:29.630
41406	3000	1	21.43	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
79203	3002	1	21.43	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
8232	3009	1	21.43	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
52612	3024	1	21.43	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
72150	3030	1	21.43	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
13690	3022	1	21.43	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
32964	3014	1	21.43	3	3	1	331	REGULAR	2026-05-13 20:55:29.630
